P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB766, 5813.681, 6436.671
P15AWDH21, AAW016D53004A, A0803CB0934, 1091A08T41, BBU28, 290.000, 999.714
P15AWDK10, AAW016D53004A, A0803CB0934, 1091A08T41, BB771, 3463.768, 4259.422
P15AWCK25, AAW016D53004A, A0803CB0934, 1091A08T41, BBB23, 2704.291, 3499.295
P15AWCF20, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 6676.466, 7451.984
P15AWCY10, AAW016D53004A, A0803CB0934, 1091A08T41, BBD23, 305.000, 1231.788
P15AWCY26, AAW016D53004A, A0803CB0934, 1091A08T41, BBU28, 1677.093, 2344.993
P15AWD915, AAW016D53004A, A0803CB0934, 1091A08T41, BBD23, 4008.367, 4932.884
P15AWDH14, AAW016D53004A, A0803CB0934, 1091A08T41, BBU25, 1650.367, 2359.524
P15AWDK03, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 8251.535, 9034.198
P15AWDK19, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 5875.616, 6676.466
P15AWCV10, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 1099.097, 1877.214
P15AWEJ02, AAW016D53004A, A0803CB0934, 1091A08T41, BBU30, 978.821, 1661.217
P16AWB718, AAW048TP1024D, A0803CB0831, 1091A08T41, BB582, 667.630, 1023.260
P16AWB715, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 1017.260, 1372.890
P16AWB717, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 661.630, 1017.260
P16AWB716, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 1724.520, 2080.150
P16AWB719, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 308.000, 642.390
P16AWB721, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 642.390, 852.158
P16AWB720, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 280.000, 578.750
P16AWB704, AAW048TP1024D, A0803CB0831, 1091A08T41, BB577, 297.000, 652.630
P15AWFB16, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 1173.940, 1529.570
P15AWFC12, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 1024.260, 1379.890
P15AWFE06, AAW048TP1026E, A0803CB0831, 1091A08T41, BB623, 753.630, 1113.940
P15AWFB13, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 1558.570, 1914.200
P15AWFC09, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 271.000, 626.630
P15AWFE03, AAW048TP1026E, A0803CB0831, 1091A08T41, BB465, 1456.890, 1817.200
P16AWB705, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 319.000, 674.630
P15AWFB10, AAW048TP1024D, A0803CB0831, 1091A08T41, BB623, 2081.880, 2437.510
P15AWFC06, AAW048TP1024D, A0803CB0831, 1091A08T41, BB453, 1083.940, 1439.570
P15AWFD02, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 578.750, 791.471
P16AWB714, AAW048TP1024D, A0803CB0831, 1091A08T41, BB453, 728.310, 1083.940
P16AWB707, AAW048TP1024D, A0803CB0831, 1091A08T41, BB577, 652.630, 1008.260
P15AWFB03, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 999.260, 1354.890
P15AWFB19, AAW048TP1024D, A0803CB0831, 1091A08T41, BB732, 407.945, 742.335
P15AWFC15, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 1368.890, 1724.520
P15AWFE09, AAW048TP1026E, A0803CB0831, 1091A08T41, BB565, 729.630, 1089.940
P16AWB710, AAW048TP1024D, A0803CB0831, 1091A08T41, BB523, 1259.930, 1615.560
P15AWFB06, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 277.000, 632.630
P15AWFC02, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 1517.852, 1852.242
P15AWFC18, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 1337.890, 1693.520
P15AWFE12, AAW048TP1026E, A0803CB0831, 1091A08T41, BB453, 284.000, 644.310
P15AWFB12, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 1379.890, 1735.520
P15AWFC08, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 305.000, 660.630
P15AWFE02, AAW048TP1026E, A0803CB0831, 1091A08T41, BBB20, 724.390, 1081.100
P16AWB703, AAW048TP1024D, A0803CB0831, 1091A08T41, BB546, 292.000, 647.630
P15AWFB09, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 1188.940, 1544.570
P15AWFC05, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 657.630, 1013.260
P15AWFD01, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 1529.570, 1885.200
P16AWB701, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 1949.241, 2304.871
P15AWFB05, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 632.630, 988.260
P15AWFC01, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 982.260, 1337.890
P15AWFC17, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 1356.121, 1711.751
P15AWFE11, AAW048TP1026E, A0803CB0831, 1091A08T41, BB454, 2179.830, 2540.140
P16AWB713, AAW048TP1024D, A0803CB0831, 1091A08T41, BB523, 1615.560, 1971.190
P15AWFB15, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 1022.305, 1356.695
P15AWFC11, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 668.630, 1024.260
P15AWFE05, AAW048TP1026E, A0803CB0831, 1091A08T41, BB446, 1794.520, 2154.830
P16AWB706, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 302.000, 657.630
P15AWFB02, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 791.471, 1090.221
P15AWFB18, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 306.000, 661.630
P15AWFC14, AAW048TP1024D, A0803CB0831, 1091A08T41, BB582, 312.000, 667.630
P15AWFE08, AAW048TP1026E, A0803CB0831, 1091A08T41, BB732, 1517.435, 1874.145
P15AWFB11, AAW048TP1024D, A0803CB0831, 1091A08T41, BB523, 314.000, 669.630
P15AWFC07, AAW048TP1024D, A0803CB0831, 1091A08T41, BB535, 326.000, 681.630
P15AWFE01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB623, 1637.570, 1997.880
P15AWFB08, AAW048TP1024D, A0803CB0831, 1091A08T41, BB577, 1008.260, 1363.890
P15AWFC04, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 1354.178, 1652.928
P15AWFC20, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 1544.570, 1693.737
P15AWFE14, AAW048TP1026E, A0803CB0831, 1091A08T41, BB465, 1817.200, 1865.241
P16AWB712, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 1711.751, 2067.381
P15AWFB14, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 2067.381, 2423.011
P15AWFC10, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 2080.150, 2435.780
P15AWFE04, AAW048TP1026E, A0803CB0831, 1091A08T41, BBB20, 1081.100, 1437.810
P16AWB702, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 643.630, 999.260
P15AWFE07, AAW048TP1026E, A0803CB0831, 1091A08T41, BB535, 2365.510, 2725.820
P15AWFC13, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 313.000, 668.630
P15AWFB17, AAW048TP1024D, A0803CB0831, 1091A08T41, BB732, 742.335, 1076.725
P15AWFB01, AAW048TP1024D, A0803CB0831, 1091A08T41, BBB20, 306.000, 640.390
P16AWB709, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 674.630, 1030.260
P15AWFB07, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 288.000, 643.630
P15AWFC03, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 1013.260, 1368.890
P15AWFC19, AAW048TP1024D, A0803CB0831, 1091A08T41, BB535, 1565.570, 1921.200
P15AWFE13, AAW048TP1026E, A0803CB0831, 1091A08T41, BB535, 2005.200, 2365.510
P16AWB711, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 290.000, 645.630
P15AWFB04, AAW048TP1024D, A0803CB0831, 1091A08T41, BB623, 314.000, 669.630
P15AWFB20, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 2733.662, 3016.191
P15AWFC16, AAW048TP1024D, A0803CB0831, 1091A08T41, BB535, 681.630, 1037.260
P15AWFE10, AAW048TP1026E, A0803CB0831, 1091A08T41, BB561, 1491.552, 1851.862
P16AWB708, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 626.630, 982.260
P16AWB601, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 2435.780, 2791.410
P16AWB602, AAW048TP1024D, A0803CB0831, 1091A08T41, BBB20, 2212.910, 2547.300
P16AWB603, AAW048TP1024D, A0803CB0831, 1091A08T41, BB623, 1197.940, 1553.570
P16AWB604, AAW048TP1024D, A0803CB0831, 1091A08T41, BB577, 1719.520, 2075.150
P16AWB605, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 1354.890, 1710.520
P16AWB606, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 1055.428, 1354.178
P16AWB607, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 756.678, 1055.428
P16AWB608, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 830.489, 1186.119
P16AWB609, AAW048TP1024D, A0803CB0831, 1091A08T41, BB523, 904.300, 1259.930
P16AWB610, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 2624.140, 2979.770
P16AWB611, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 1051.922, 1407.552
P16AWB612, AAW048TP1024D, A0803CB0831, 1091A08T41, BBB20, 1878.520, 2212.910
P16AWB613, AAW048TP1024D, A0803CB0831, 1091A08T41, BB577, 1363.890, 1719.520
P16AWB614, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 1356.695, 1517.852
PXXAW6S01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB732, 318.000, 323.945
PXXAW6L01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB582, 1107.260, 1114.933
P16AWCM01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB760, 936.158, 938.305
P16AWCMA, AAW048TP1026E, A0803CB0831, 1091A08T41, BB598, 1270.119, 1272.121
P16AWAH01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB478, 744.630, 1104.940
P16AWAH02, AAW048TP1026E, A0803CB0831, 1091A08T41, BB535, 1121.260, 1481.570
P16AWAH03, AAW048TP1026E, A0803CB0831, 1091A08T41, BB478, 1777.737, 2138.047
P16AWAH04, AAW048TP1026E, A0803CB0831, 1091A08T41, BB578, 1114.260, 1474.570
P16AWAH05, AAW048TP1026E, A0803CB0831, 1091A08T41, BB760, 1936.242, 2292.952
P16AWAH06, AAW048TP1026E, A0803CB0831, 1091A08T41, BB760, 2292.952, 2649.662
P16AWAH07, AAW048TP1026E, A0803CB0831, 1091A08T41, BB732, 1160.725, 1517.435
P16AWAH08, AAW048TP1026E, A0803CB0831, 1091A08T41, BB454, 1819.520, 2179.830
P16AWAH09, AAW048TP1026E, A0803CB0831, 1091A08T41, BB577, 2159.150, 2519.460
P16AWAH10, AAW048TP1026E, A0803CB0831, 1091A08T41, BBB20, 1437.810, 1794.520
P16AWAH11, AAW048TP1026E, A0803CB0831, 1091A08T41, BB582, 1295.084, 1317.604
P16AWAI01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB465, 2388.871, 2392.374
P14ABLD13, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 1896.430, 2217.407
P14ABLD10, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 599.977, 920.953
P14ABLD19, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 1037.810, 1278.413
P14ABLD16, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 934.428, 1255.404
P14ABLD11, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 1585.116, 1906.093
P14ABLD17, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 281.000, 601.977
P14ABLD14, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 921.953, 1242.930
P14ABLD20, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 312.000, 632.977
P14ABLD23, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 314.000, 367.982
P14ABLD15, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1987.128, 2227.731
P14ABLD18, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 1275.343, 1596.320
P14ABLD21, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 1140.150, 1461.127
P14ABLD08, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 3170.790, 3491.766
P14ABLD22, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 797.207, 1037.810
P14ABLD12, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 282.000, 602.977
P14ABLD09, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 920.953, 1241.930
P14ABP118, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 1264.140, 1585.116
P14ABP115, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 806.462, 1047.066
P14ABP112, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 565.859, 806.462
P14ABP109, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 1243.930, 1564.907
P14ABP114, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1287.669, 1528.272
P14ABP111, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 954.367, 1275.343
P14ABP117, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 1242.930, 1563.907
P14ABP110, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 602.977, 923.953
P14ABP113, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 645.977, 966.953
P14ABP119, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1768.876, 1987.128
P14ABP116, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 2206.860, 2527.836
P14ABP107, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1255.404, 1576.381
P14ABP104, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 622.977, 943.953
P13ABM118, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 1461.127, 1782.103
P14ABLD06, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 632.977, 953.953
P14ABP101, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 819.173, 1140.150
P13ABKR20, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 966.953, 1287.930
P13ABM114, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 1575.454, 1896.430
P14ABLD02, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 1885.883, 2206.860
P14ABP103, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 622.186, 943.163
P13ABM117, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 292.000, 612.977
P14ABLD05, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 1564.907, 1885.883
PXXAB5U01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 927.953, 934.428
P14ABLD01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 2528.836, 2849.813
P14ABP106, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 1287.930, 1608.907
PXXAB6401, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 367.982, 370.809
P13ABM119, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 1246.930, 1417.540
P14ABLD07, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1576.381, 1897.357
P14ABP102, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 2548.046, 2869.023
P13ABKR22, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 291.000, 373.524
P13ABM116, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 943.163, 1264.140
P14ABLD04, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 284.000, 604.977
P13ABKR19, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 1565.907, 1886.883
P13ABM113, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 933.500, 1254.477
PXXAB5E01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 1241.930, 1248.313
P14ABP105, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 286.000, 606.977
PXXAB4P01, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 323.000, 325.256
P14ABP108, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 2218.334, 2539.311
P13ABKR21, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 302.000, 622.977
P13ABM115, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1047.066, 1287.669
P14ABLD03, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 604.977, 925.953
PXXAB9G01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 370.809, 375.095
PXXAB8P01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 1248.313, 1264.727
P14ABNX01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 373.524, 612.524
PXXAB9101, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 612.977, 622.186
P14ABAB01, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 325.256, 565.859
P14ABAB02, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1897.357, 2218.334
P14ABAB03, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 1254.477, 1575.454
P14ABAB04, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 296.000, 616.977
P14ABAB05, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 1886.883, 2207.860
P14ABAB06, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 2848.813, 3169.790
P14ABAB07, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 280.000, 600.977
P14ABAB08, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 616.977, 937.953
P14ABAB09, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 923.953, 1244.930
P14ABAB10, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 1244.930, 1565.907
P14ABAB11, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 1596.320, 1917.297
P14ABAB12, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 922.953, 1243.930
P14ABAB13, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 612.524, 933.500
P14ABAB14, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 375.095, 696.072
P14ABAB15, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 953.953, 1274.930
P14ABAB16, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 325.000, 645.977
P14ABAB17, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 1906.093, 2227.070
P14ABAB18, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1528.272, 1768.876
P14ABAB19, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 2849.813, 3170.790
P14ABAB20, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 556.603, 797.207
P14ABAB21, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 925.953, 1246.930
P14ABAB22, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 943.953, 1264.930
P14ABAB23, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 696.072, 819.173
PXXAB8N01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 937.953, 954.367
P14ABNZ01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 606.977, 927.953
P14ABNZ02, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 1585.907, 1853.265
P14ABH301, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 1264.930, 1585.907
P14ABH302, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 600.977, 921.953
P14ABH303, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 2227.731, 2468.334
P14ABH304, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 2527.836, 2848.813
P14ABH305, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 2227.070, 2548.046
P14ABH306, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 316.000, 556.603
P14ABH307, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 2207.860, 2528.836
P14ABH308, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 601.977, 922.953
P14ABH309, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 279.000, 599.977
P14ABNP24, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 1332.080, 1570.350
P14ABNP08, AAB048TW2006A, A0803CB0850, 1091A07T21, BB789, 451.907, 664.617
P14ABNP27, AAB048TW2006A, A0803CB0850, 1091A07T21, BB717, 984.130, 1196.840
P14ABNP11, AAB048TW2006A, A0803CB0850, 1091A07T21, BB618, 574.270, 812.540
P14ABNP17, AAB048TW2006A, A0803CB0850, 1091A07T21, BB579, 937.582, 1175.852
P14ABNP14, AAB048TW2006A, A0803CB0850, 1091A07T21, BB500, 600.526, 838.796
P14ABNP30, AAB048TW2006A, A0803CB0850, 1091A07T21, BB579, 613.270, 699.312
P14ABNP09, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 855.540, 1093.810
P14ABNP25, AAB048TW2006A, A0803CB0850, 1091A07T21, BB504, 1045.810, 1284.080
P14ABNP15, AAB048TW2006A, A0803CB0850, 1091A07T21, BB607, 829.540, 1067.810
P14ABNP28, AAB048TW2006A, A0803CB0850, 1091A07T21, BB444, 368.000, 606.270
P14ABNP12, AAB048TW2006A, A0803CB0850, 1091A07T21, BB504, 331.000, 569.270
P14ABNP02, AAB048TW2006A, A0803CB0850, 1091A07T21, BB707, 803.420, 1016.130
P14ABNP18, AAB048TW2006A, A0803CB0850, 1091A07T21, BB607, 353.000, 591.270
P14ABNP05, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB35, 584.710, 797.420
P14ABNP21, AAB048TW2006A, A0803CB0850, 1091A07T21, BB444, 606.270, 844.540
P14ABNP22, AAB048TW2006A, A0803CB0850, 1091A07T21, BB444, 844.540, 1082.810
P14ABNP06, AAB048TW2006A, A0803CB0850, 1091A07T21, BB504, 807.540, 1045.810
P14ABNP03, AAB048TW2006A, A0803CB0850, 1091A07T21, BB717, 346.000, 558.710
P14ABNP19, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 629.270, 867.540
P14ABNP16, AAB048TW2006A, A0803CB0850, 1091A07T21, BB564, 835.540, 1073.810
P14ABNP13, AAB048TW2006A, A0803CB0850, 1091A07T21, BB564, 359.000, 597.270
P14ABNP29, AAB048TW2006A, A0803CB0850, 1091A07T21, BB551, 387.000, 625.270
P14ABNP20, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 1582.350, 1820.620
P14ABNP04, AAB048TW2006A, A0803CB0850, 1091A07T21, BB499, 361.000, 599.270
P14ABNP26, AAB048TW2006A, A0803CB0850, 1091A07T21, BB579, 375.000, 613.270
P14ABNP10, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 867.540, 1105.810
P14ABNP07, AAB048TW2006A, A0803CB0850, 1091A07T21, BB728, 587.710, 800.420
P14ABNP23, AAB048TW2006A, A0803CB0850, 1091A07T21, BB486, 850.540, 1088.810
P14ABNM22, AAB048TW2006A, A0803CB0850, 1091A07T21, BB564, 1312.080, 1550.350
P14ABNN08, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB06, 586.710, 799.420
P14ABNN24, AAB048TW2006A, A0803CB0850, 1091A07T21, BB707, 378.000, 590.710
P14ABNM19, AAB048TW2006A, A0803CB0850, 1091A07T21, BB499, 1075.810, 1314.080
P14ABNN05, AAB048TW2006A, A0803CB0850, 1091A07T21, BB489, 827.540, 1065.810
P14ABNN21, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 1039.130, 1251.840
P14ABNN02, AAB048TW2006A, A0803CB0850, 1091A07T21, BB704, 331.000, 543.710
P14ABNN18, AAB048TW2006A, A0803CB0850, 1091A07T21, BB517, 640.270, 878.540
P14ABNM25, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 613.710, 826.420
P14ABNN11, AAB048TW2006A, A0803CB0850, 1091A07T21, BB499, 599.270, 837.540
P14ABNN27, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 1344.080, 1582.350
P14ABNN14, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 401.000, 613.710
P14ABNM28, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 1820.620, 2058.890
P14ABNM18, AAB048TW2006A, A0803CB0850, 1091A07T21, BB618, 1050.810, 1289.080
P14ABNN04, AAB048TW2006A, A0803CB0850, 1091A07T21, BB500, 362.256, 600.526
P14ABNN20, AAB048TW2006A, A0803CB0850, 1091A07T21, BB579, 1414.122, 1652.392
P14ABNN01, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB35, 372.000, 584.710
P14ABNN17, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 1093.810, 1332.080
P14ABNM24, AAB048TW2006A, A0803CB0850, 1091A07T21, BB717, 1196.840, 1409.550
P14ABNN10, AAB048TW2006A, A0803CB0850, 1091A07T21, BB607, 1067.810, 1306.080
P14ABNN26, AAB048TW2006A, A0803CB0850, 1091A07T21, BB717, 558.710, 771.420
P14ABNN29, AAB048TW2006A, A0803CB0850, 1091A07T21, BB499, 1552.350, 1612.248
P14ABNN13, AAB048TW2006A, A0803CB0850, 1091A07T21, BB728, 375.000, 587.710
P14ABNM27, AAB048TW2006A, A0803CB0850, 1091A07T21, BB789, 664.617, 877.327
P14ABNM21, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 391.000, 629.270
P14ABNN07, AAB048TW2006A, A0803CB0850, 1091A07T21, BB789, 877.327, 1090.037
P14ABNN23, AAB048TW2006A, A0803CB0850, 1091A07T21, BB618, 336.000, 574.270
P14ABNM17, AAB048TW2006A, A0803CB0850, 1091A07T21, BB551, 625.270, 863.540
P14ABNN03, AAB048TW2006A, A0803CB0850, 1091A07T21, BB564, 597.270, 835.540
P14ABNN19, AAB048TW2006A, A0803CB0850, 1091A07T21, BB717, 1409.550, 1622.260
P14ABNM30, AAB048TW2006A, A0803CB0850, 1091A07T21, BB789, 336.000, 451.907
P14ABNN16, AAB048TW2006A, A0803CB0850, 1091A07T21, BB539, 612.270, 850.540
P14ABNM20, AAB048TW2006A, A0803CB0850, 1091A07T21, BB551, 863.540, 1101.810
P14ABNN06, AAB048TW2006A, A0803CB0850, 1091A07T21, BB707, 590.710, 803.420
P14ABNN22, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 379.000, 617.270
P14ABNM23, AAB048TW2006A, A0803CB0850, 1091A07T21, BB489, 589.270, 827.540
P14ABNN09, AAB048TW2006A, A0803CB0850, 1091A07T21, BB504, 569.270, 807.540
P14ABNN25, AAB048TW2006A, A0803CB0850, 1091A07T21, BB564, 1550.350, 1788.620
P14ABNM29, AAB048TW2006A, A0803CB0850, 1091A07T21, BB557, 416.856, 655.126
P14ABNN15, AAB048TW2006A, A0803CB0850, 1091A07T21, BB525, 468.469, 706.739
P14ABNP01, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 617.270, 855.540
