P15AWCJ06, AAW048TP1041B, A0803CB1000, 1091A08T41, BB710, 1365.980, 1988.970
P15AWDH27, AAW016D53004A, A0803CB0934, 1091A08T41, BBU37, 7166.906, 8061.157
P15AWDK16, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 3466.572, 4255.081
P15AWCF14, AAW016D53004A, A0803CB0934, 1091A08T41, BB763, 301.000, 1062.229
P15AWCV04, AAW016D53004A, A0803CB0934, 1091A08T41, BBU47, 7801.551, 8478.372
P15AWCY04, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 1869.420, 2657.928
P15AWCY20, AAW016D53004A, A0803CB0934, 1091A08T41, BBU25, 1658.730, 2342.241
P15AWD909, AAW016D53004A, A0803CB0934, 1091A08T41, BBU30, 6478.130, 7170.003
P15AWD925, AAW016D53004A, A0803CB0934, 1091A08T41, BB771, 2671.362, 3440.386
P15AWDH08, AAW016D53004A, A0803CB0934, 1091A08T41, BBU28, 5745.265, 6433.236
P15AWDH24, AAW016D53004A, A0803CB0934, 1091A08T41, BBB23, 2610.112, 3422.653
P15AWDK13, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 295.000, 1075.715
P15AWCF11, AAW016D53004A, A0803CB0934, 1091A08T41, BBU30, 992.201, 1672.367
P15AWCF27, AAW016D53004A, A0803CB0934, 1091A08T41, BBU25, 7827.612, 9326.207
P15AWCV01, AAW016D53004A, A0803CB0934, 1091A08T41, BB763, 2657.433, 3449.190
P15AWCY01, AAW016D53004A, A0803CB0934, 1091A08T41, BBD23, 2153.276, 3070.978
P15AWCY17, AAW016D53004A, A0803CB0934, 1091A08T41, BBU28, 2350.011, 3020.141
P15AWD906, AAW016D53004A, A0803CB0934, 1091A08T41, BBU47, 2984.638, 3659.786
P15AWD922, AAW016D53004A, A0803CB0934, 1091A08T41, BB751, 6931.168, 7722.275
P15AWDH05, AAW016D53004A, A0803CB0934, 1091A08T41, BB751, 6142.009, 6931.168
P15AWDH21, AAW016D53004A, A0803CB0934, 1091A08T41, BBU25, 5072.382, 5782.096
P15AWDK10, AAW016D53004A, A0803CB0934, 1091A08T41, BB751, 286.000, 1081.653
P15AWCK25, AAW016D53004A, A0803CB0934, 1091A08T41, BB780, 4255.081, 5050.085
P15AWCF20, AAW016D53004A, A0803CB0934, 1091A08T41, BBU25, 4406.712, 5072.382
P15AWCY10, AAW016D53004A, A0803CB0934, 1091A08T41, BBD23, 4024.268, 4951.056
P15AWCY26, AAW016D53004A, A0803CB0934, 1091A08T41, BBU37, 6499.005, 7166.906
P15AWD915, AAW016D53004A, A0803CB0934, 1091A08T41, BB771, 1077.457, 1870.513
P15AWDH14, AAW016D53004A, A0803CB0934, 1091A08T41, BBU28, 290.000, 999.157
P15AWDK03, AAW016D53004A, A0803CB0934, 1091A08T41, BBU47, 303.000, 974.803
P15AWDK19, AAW016D53004A, A0803CB0934, 1091A08T41, BBU25, 6448.882, 7136.296
P15AWCV10, AAW016D53004A, A0803CB0934, 1091A08T41, BBU28, 4389.951, 5057.852
P15AWEJ02, AAW016D53004A, A0803CB0934, 1091A08T41, BB771, 5806.562, 6601.566
P16AWB718, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 643.630, 999.260
P16AWB715, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 315.000, 670.630
P16AWB717, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 1948.145, 2282.535
P16AWB716, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 2123.292, 2478.922
P16AWB719, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 1640.618, 1996.248
P16AWB721, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 660.630, 883.722
P16AWB720, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 1098.882, 1454.512
P16AWB704, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 743.252, 1098.882
P15AWFB16, AAW048TP1024D, A0803CB0831, 1091A08T41, BB732, 318.000, 652.390
P15AWFC12, AAW048TP1024D, A0803CB0831, 1091A08T41, BB546, 647.630, 1003.260
P15AWFE06, AAW048TP1026E, A0803CB0831, 1091A08T41, BB598, 1196.308, 1556.618
P15AWFB13, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 305.000, 660.630
P15AWFC09, AAW048TP1024D, A0803CB0831, 1091A08T41, BBB20, 1856.200, 2190.590
P15AWFE03, AAW048TP1026E, A0803CB0831, 1091A08T41, BB577, 657.310, 1017.620
P16AWB705, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 657.630, 1013.260
P15AWFB10, AAW048TP1024D, A0803CB0831, 1091A08T41, BB582, 565.222, 920.852
P15AWFC06, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 877.500, 1176.250
P15AWFD02, AAW048TP1024D, A0803CB0831, 1091A08T41, BB582, 312.000, 565.222
P16AWB714, AAW048TP1024D, A0803CB0831, 1091A08T41, BB523, 1565.923, 1921.553
P16AWB707, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 313.000, 668.630
P15AWFB03, AAW048TP1024D, A0803CB0831, 1091A08T41, BB623, 314.000, 669.630
P15AWFB19, AAW048TP1024D, A0803CB0831, 1091A08T41, BBB20, 1521.810, 1856.200
P15AWFC15, AAW048TP1024D, A0803CB0831, 1091A08T41, BB453, 730.478, 1086.108
P15AWFE09, AAW048TP1026E, A0803CB0831, 1091A08T41, BB535, 1608.931, 1969.241
P16AWB710, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 582.750, 881.500
P15AWFB06, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 810.797, 1166.427
P15AWFC02, AAW048TP1024D, A0803CB0831, 1091A08T41, BB523, 314.000, 669.630
P15AWFC18, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 1810.142, 2165.772
P15AWFE12, AAW048TP1026E, A0803CB0831, 1091A08T41, BBB20, 724.390, 1081.100
P15AWFB12, AAW048TP1024D, A0803CB0831, 1091A08T41, BB453, 1086.108, 1441.738
P15AWFC08, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 975.104, 1330.734
P15AWFE02, AAW048TP1026E, A0803CB0831, 1091A08T41, BB523, 761.303, 1121.613
P16AWB703, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 284.000, 582.750
P15AWFB09, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 1013.260, 1368.890
P15AWFC05, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 280.000, 578.750
P15AWFD01, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 271.000, 626.630
P16AWB701, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 1575.611, 1874.361
P15AWFB05, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 1001.260, 1356.890
P15AWFC01, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 626.630, 982.260
P15AWFC17, AAW048TP1024D, A0803CB0831, 1091A08T41, BB535, 1169.301, 1524.931
P15AWFE11, AAW048TP1026E, A0803CB0831, 1091A08T41, BB760, 313.945, 670.655
P16AWB713, AAW048TP1024D, A0803CB0831, 1091A08T41, BB582, 1447.985, 1803.615
P15AWFB15, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 2478.922, 2834.552
P15AWFC11, AAW048TP1024D, A0803CB0831, 1091A08T41, BB535, 813.671, 1169.301
P15AWFE05, AAW048TP1026E, A0803CB0831, 1091A08T41, BB453, 284.000, 644.310
P16AWB706, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 455.167, 810.797
P15AWFB02, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 1613.755, 1948.145
P15AWFB18, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 883.722, 1239.352
P15AWFC14, AAW048TP1024D, A0803CB0831, 1091A08T41, BB546, 1530.284, 1885.914
P15AWFE08, AAW048TP1026E, A0803CB0831, 1091A08T41, BB578, 1414.734, 1775.044
P15AWFB11, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 1712.520, 2068.150
P15AWFC07, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 999.260, 1354.890
P15AWFE01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB478, 1678.982, 2039.292
P15AWFB08, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 319.000, 674.630
P15AWFC04, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 1549.892, 1905.522
P15AWFC20, AAW048TP1024D, A0803CB0831, 1091A08T41, BB465, 306.000, 455.167
P15AWFE14, AAW048TP1026E, A0803CB0831, 1091A08T41, BB535, 326.000, 374.041
P16AWB712, AAW048TP1024D, A0803CB0831, 1091A08T41, BB446, 288.000, 643.630
P15AWFB14, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 302.000, 657.630
P15AWFC10, AAW048TP1024D, A0803CB0831, 1091A08T41, BB453, 1441.738, 1797.368
P15AWFE04, AAW048TP1026E, A0803CB0831, 1091A08T41, BB526, 1808.520, 2168.830
P16AWB702, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 2068.150, 2423.780
P15AWFE07, AAW048TP1026E, A0803CB0831, 1091A08T41, BB732, 736.390, 1093.100
P15AWFC13, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 290.000, 645.630
P15AWFB17, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 838.632, 1194.262
P15AWFB01, AAW048TP1024D, A0803CB0831, 1091A08T41, BB582, 920.852, 1276.482
P16AWB709, AAW048TP1024D, A0803CB0831, 1091A08T41, BB546, 292.000, 647.630
P15AWFB07, AAW048TP1024D, A0803CB0831, 1091A08T41, BB546, 1003.260, 1358.890
P15AWFC03, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 2219.354, 2574.984
P15AWFC19, AAW048TP1024D, A0803CB0831, 1091A08T41, BB535, 458.041, 813.671
P15AWFE13, AAW048TP1026E, A0803CB0831, 1091A08T41, BB577, 297.000, 657.310
P16AWB711, AAW048TP1024D, A0803CB0831, 1091A08T41, BB526, 1368.890, 1724.520
P15AWFB04, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 1356.890, 1712.520
P15AWFB20, AAW048TP1024D, A0803CB0831, 1091A08T41, BB578, 674.630, 975.104
P15AWFC16, AAW048TP1024D, A0803CB0831, 1091A08T41, BB760, 754.655, 1089.045
P15AWFE10, AAW048TP1026E, A0803CB0831, 1091A08T41, BBB20, 1081.100, 1437.810
P16AWB708, AAW048TP1024D, A0803CB0831, 1091A08T41, BBB20, 306.000, 640.390
P16AWB601, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 578.750, 877.500
P16AWB602, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 387.622, 743.252
P16AWB603, AAW048TP1024D, A0803CB0831, 1091A08T41, BB454, 1194.262, 1549.892
P16AWB604, AAW048TP1024D, A0803CB0831, 1091A08T41, BB604, 982.260, 1337.890
P16AWB605, AAW048TP1024D, A0803CB0831, 1091A08T41, BB565, 645.630, 1001.260
P16AWB606, AAW048TP1024D, A0803CB0831, 1091A08T41, BB561, 1454.512, 1810.142
P16AWB607, AAW048TP1024D, A0803CB0831, 1091A08T41, BB598, 756.678, 1112.308
P16AWB608, AAW048TP1024D, A0803CB0831, 1091A08T41, BB226, 1176.250, 1475.000
P16AWB609, AAW048TP1024D, A0803CB0831, 1091A08T41, BB623, 1750.405, 2106.035
P16AWB610, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 978.111, 1276.861
P16AWB611, AAW048TP1024D, A0803CB0831, 1091A08T41, BB233, 1276.861, 1575.611
P16AWB612, AAW048TP1024D, A0803CB0831, 1091A08T41, BB577, 1125.733, 1481.363
P16AWB613, AAW048TP1024D, A0803CB0831, 1091A08T41, BB478, 1239.352, 1594.982
P16AWB614, AAW048TP1024D, A0803CB0831, 1091A08T41, BB546, 1358.890, 1530.284
PXXAW6S01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB760, 308.000, 313.945
PXXAW6L01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB523, 753.630, 761.303
P16AWCM01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB453, 644.310, 646.478
P16AWCMA, AAW048TP1026E, A0803CB0831, 1091A08T41, BB454, 752.630, 754.632
P16AWAH01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB760, 1173.045, 1529.755
P16AWAH02, AAW048TP1026E, A0803CB0831, 1091A08T41, BB732, 1317.379, 1674.089
P16AWAH03, AAW048TP1026E, A0803CB0831, 1091A08T41, BB604, 1782.200, 2142.510
P16AWAH04, AAW048TP1026E, A0803CB0831, 1091A08T41, BB578, 1775.044, 2135.354
P16AWAH05, AAW048TP1026E, A0803CB0831, 1091A08T41, BB623, 945.785, 1306.095
P16AWAH06, AAW048TP1026E, A0803CB0831, 1091A08T41, BB604, 1421.890, 1782.200
P16AWAH07, AAW048TP1026E, A0803CB0831, 1091A08T41, BB523, 1121.613, 1481.923
P16AWAH08, AAW048TP1026E, A0803CB0831, 1091A08T41, BB546, 1969.914, 2330.224
P16AWAH09, AAW048TP1026E, A0803CB0831, 1091A08T41, BB546, 2330.224, 2690.534
P16AWAH10, AAW048TP1026E, A0803CB0831, 1091A08T41, BB623, 1306.095, 1666.405
P16AWAH11, AAW048TP1026E, A0803CB0831, 1091A08T41, BB732, 1295.084, 1317.379
P16AWAI01, AAW048TP1026E, A0803CB0831, 1091A08T41, BB582, 1360.482, 1363.985
P14ABLD13, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 925.953, 1246.930
P14ABLD10, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 654.959, 975.936
P14ABLD19, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 323.000, 563.603
P14ABLD16, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1766.620, 2007.223
P14ABLD11, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 925.780, 1246.757
P14ABLD17, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 556.603, 797.207
P14ABLD14, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 1287.930, 1608.907
P14ABLD20, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 635.986, 956.962
P14ABLD23, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 600.977, 654.959
P14ABLD15, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 314.000, 634.977
P14ABLD18, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 316.000, 556.603
P14ABLD21, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 604.803, 925.780
P14ABLD08, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 797.207, 1037.810
P14ABLD22, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 937.953, 1258.930
P14ABLD12, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 2221.860, 2542.836
P14ABLD09, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 1244.930, 1565.907
P14ABP118, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1656.716, 1977.693
P14ABP115, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 1271.313, 1592.290
P14ABP112, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 281.000, 601.977
P14ABP109, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 1278.413, 1519.017
P14ABP114, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 1912.297, 2233.273
P14ABP111, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 279.000, 599.977
P14ABP117, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 315.009, 635.986
P14ABP110, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 2298.669, 2619.646
P14ABP113, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1977.693, 2298.669
P14ABP119, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 1575.907, 1867.065
P14ABP116, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 612.977, 933.953
P14ABP107, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 933.953, 1254.930
P14ABP104, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 286.000, 606.977
P13ABM118, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 804.207, 1044.810
P14ABLD06, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 1248.404, 1569.381
P14ABP101, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 1591.320, 1912.297
P13ABKR20, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 1258.930, 1579.907
P13ABM114, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1285.413, 1526.017
P14ABLD02, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 1579.907, 1900.883
P14ABP103, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 949.367, 1270.343
P13ABM117, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 965.163, 1286.140
P14ABLD05, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 282.000, 602.977
PXXAB5U01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 1241.930, 1248.404
P14ABLD01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 1286.140, 1607.116
P14ABP106, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 604.977, 925.953
PXXAB6401, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 601.977, 604.803
P13ABM119, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 1519.017, 1646.906
P14ABLD07, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 1608.907, 1929.883
P14ABP102, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 628.390, 949.367
P13ABKR22, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 932.239, 1014.763
P13ABM116, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 923.953, 1244.930
P14ABLD04, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 1928.093, 2249.070
P13ABKR19, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1044.810, 1285.413
P13ABM113, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 1569.381, 1890.357
PXXAB5E01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 943.953, 950.336
P14ABP105, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 616.977, 937.953
PXXAB4P01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 312.000, 315.009
P14ABP108, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1335.739, 1656.716
P13ABKR21, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 1277.939, 1598.916
P13ABM115, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 325.000, 645.977
P14ABLD03, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 1646.906, 1887.509
PXXAB9G01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 606.977, 611.262
PXXAB8P01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 291.000, 307.414
P14ABNX01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 1246.930, 1485.930
PXXAB9101, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 634.977, 644.186
P14ABAB01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 1598.916, 1919.892
P14ABAB02, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 622.977, 943.953
P14ABAB03, AAB008YD2003A, A0803CB1034, 1091A07T21, BB932, 284.000, 604.977
P14ABAB04, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 292.000, 612.977
P14ABAB05, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 992.349, 1313.326
P14ABAB06, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 1919.892, 2240.869
P14ABAB07, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 1313.326, 1634.303
P14ABAB08, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 645.977, 966.953
P14ABAB09, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 563.603, 804.207
P14ABAB10, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 1254.930, 1575.907
P14ABAB11, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 950.336, 1271.313
P14ABAB12, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 644.186, 965.163
P14ABAB13, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 611.262, 932.239
P14ABAB14, AAB008YD2003A, A0803CB1034, 1091A07T21, BB821, 1014.763, 1335.739
P14ABAB15, AAB008YD2003A, A0803CB1034, 1091A07T21, BB867, 1246.757, 1567.733
P14ABAB16, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 307.414, 628.390
P14ABAB17, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 1890.357, 2211.334
P14ABAB18, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 1900.883, 2221.860
P14ABAB19, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 966.953, 1287.930
P14ABAB20, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 1887.509, 2128.112
P14ABAB21, AAB008YD2003A, A0803CB1034, 1091A07T21, BB838, 1270.343, 1591.320
P14ABAB22, AAB008YD2003A, A0803CB1034, 1091A07T21, BB933, 1607.116, 1928.093
P14ABAB23, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 1565.907, 1689.008
PXXAB8N01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 975.936, 992.349
P14ABNZ01, AAB008YD2003A, A0803CB1034, 1091A07T21, BB809, 956.962, 1277.939
P14ABNZ02, AAB008YD2003A, A0803CB1034, 1091A07T21, BB880, 1867.065, 2134.424
P14ABH301, AAB008YD2003A, A0803CB1034, 1091A07T21, BB881, 280.000, 600.977
P14ABH302, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR05, 1037.810, 1278.413
P14ABH303, AAB008YD2003A, A0803CB1034, 1091A07T21, BB930, 1929.883, 2250.860
P14ABH304, AAB008YD2003A, A0803CB1034, 1091A07T21, BBR33, 1526.017, 1766.620
P14ABH305, AAB008YD2003A, A0803CB1034, 1091A07T21, BB849, 296.000, 616.977
P14ABH306, AAB008YD2003A, A0803CB1034, 1091A07T21, BB803, 602.977, 923.953
P14ABH307, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 599.977, 920.953
P14ABH308, AAB008YD2003A, A0803CB1034, 1091A07T21, BB812, 302.000, 622.977
P14ABH309, AAB008YD2003A, A0803CB1034, 1091A07T21, BB817, 920.953, 1241.930
P14ABNP24, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 867.540, 1105.810
P14ABNP08, AAB048TW2006A, A0803CB0850, 1091A07T21, BB525, 1094.810, 1333.080
P14ABNP27, AAB048TW2006A, A0803CB0850, 1091A07T21, BB607, 829.540, 1067.810
P14ABNP11, AAB048TW2006A, A0803CB0850, 1091A07T21, BB557, 635.270, 873.540
P14ABNP17, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 705.739, 944.009
P14ABNP14, AAB048TW2006A, A0803CB0850, 1091A07T21, BB516, 629.270, 867.540
P14ABNP30, AAB048TW2006A, A0803CB0850, 1091A07T21, BB486, 612.270, 698.312
P14ABNP09, AAB048TW2006A, A0803CB0850, 1091A07T21, BB539, 374.000, 612.270
P14ABNP25, AAB048TW2006A, A0803CB0850, 1091A07T21, BB704, 756.420, 969.130
P14ABNP15, AAB048TW2006A, A0803CB0850, 1091A07T21, BB704, 543.710, 756.420
P14ABNP28, AAB048TW2006A, A0803CB0850, 1091A07T21, BB728, 1013.130, 1225.840
P14ABNP12, AAB048TW2006A, A0803CB0850, 1091A07T21, BB707, 1228.840, 1441.550
P14ABNP02, AAB048TW2006A, A0803CB0850, 1091A07T21, BB564, 597.270, 835.540
P14ABNP18, AAB048TW2006A, A0803CB0850, 1091A07T21, BB517, 640.270, 878.540
P14ABNP05, AAB048TW2006A, A0803CB0850, 1091A07T21, BB508, 467.469, 705.739
P14ABNP21, AAB048TW2006A, A0803CB0850, 1091A07T21, BB789, 974.130, 1186.840
P14ABNP22, AAB048TW2006A, A0803CB0850, 1091A07T21, BB444, 844.540, 1082.810
P14ABNP06, AAB048TW2006A, A0803CB0850, 1091A07T21, BB499, 490.835, 729.105
P14ABNP03, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB06, 1012.130, 1224.840
P14ABNP19, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB06, 1224.840, 1437.550
P14ABNP16, AAB048TW2006A, A0803CB0850, 1091A07T21, BB504, 569.270, 807.540
P14ABNP13, AAB048TW2006A, A0803CB0850, 1091A07T21, BB618, 581.330, 819.600
P14ABNP29, AAB048TW2006A, A0803CB0850, 1091A07T21, BB728, 1225.840, 1438.550
P14ABNP20, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 613.710, 826.420
P14ABNP04, AAB048TW2006A, A0803CB0850, 1091A07T21, BB489, 370.856, 609.126
P14ABNP26, AAB048TW2006A, A0803CB0850, 1091A07T21, BB539, 612.270, 850.540
P14ABNP10, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB35, 621.540, 834.250
P14ABNP07, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB35, 1046.960, 1259.670
P14ABNP23, AAB048TW2006A, A0803CB0850, 1091A07T21, BB486, 936.582, 1174.852
P14ABNM22, AAB048TW2006A, A0803CB0850, 1091A07T21, BB500, 559.270, 797.540
P14ABNN08, AAB048TW2006A, A0803CB0850, 1091A07T21, BB707, 803.420, 1016.130
P14ABNN24, AAB048TW2006A, A0803CB0850, 1091A07T21, BB579, 673.168, 911.438
P14ABNM19, AAB048TW2006A, A0803CB0850, 1091A07T21, BB525, 380.000, 618.270
P14ABNN05, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 401.000, 613.710
P14ABNN21, AAB048TW2006A, A0803CB0850, 1091A07T21, BB486, 698.312, 936.582
P14ABNN02, AAB048TW2006A, A0803CB0850, 1091A07T21, BB444, 368.000, 606.270
P14ABNN18, AAB048TW2006A, A0803CB0850, 1091A07T21, BB551, 462.342, 700.612
P14ABNM25, AAB048TW2006A, A0803CB0850, 1091A07T21, BB444, 606.270, 844.540
P14ABNN11, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 1251.840, 1464.550
P14ABNN27, AAB048TW2006A, A0803CB0850, 1091A07T21, BB706, 826.420, 1039.130
P14ABNN14, AAB048TW2006A, A0803CB0850, 1091A07T21, BB728, 375.000, 587.710
P14ABNM28, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB06, 586.710, 799.420
P14ABNM18, AAB048TW2006A, A0803CB0850, 1091A07T21, BB728, 587.710, 800.420
P14ABNN04, AAB048TW2006A, A0803CB0850, 1091A07T21, BB557, 397.000, 635.270
P14ABNN20, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB06, 799.420, 1012.130
P14ABNN01, AAB048TW2006A, A0803CB0850, 1091A07T21, BB789, 761.420, 974.130
P14ABNN17, AAB048TW2006A, A0803CB0850, 1091A07T21, BB704, 969.130, 1181.840
P14ABNM24, AAB048TW2006A, A0803CB0850, 1091A07T21, BB504, 331.000, 569.270
P14ABNN10, AAB048TW2006A, A0803CB0850, 1091A07T21, BBB06, 374.000, 586.710
P14ABNN26, AAB048TW2006A, A0803CB0850, 1091A07T21, BB707, 1016.130, 1228.840
P14ABNN29, AAB048TW2006A, A0803CB0850, 1091A07T21, BB579, 375.000, 434.898
